tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year,school_score,Age
271135,4,2,2688,1993,11761,Single-Family,Siding (Alum/Vinyl),,1,2,0,2,0,3,1,4,2,30,93,54,396,112,9,1,2000,9,7
570000,4,2,2720,2013,435600,Single-Family,Siding (Alum/Vinyl),,1,0,0,0,0,1,0,0,0,41,67,24,594,168,8,3,2013,24,0
242500,4,2,2728,1988,7492,Single-Family,Metal,Composition Shingle,1,25,2,3,3,8,0,9,7,40,80,71,479,146,8,3,1996,24,8
310000,4,2,2768,1937,9952,Single-Family,Combination,Composition Shingle,1,147,19,14,19,126,6,57,34,37,52,83,651,189,9,3,2002,27,65
290000,4,2,2770,2002,7962,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,13,3,1,0,12,0,17,4,39,83,55,330,93,5,2,2010,10,8
745975,4,2,2789,2006,10018,Single-Family,,Composition Shingle,1,39,8,4,5,31,4,16,19,32,67,70,553,142,3,3,2006,9,0
480000,4,2,2887,1996,10763,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,42,6,5,4,21,1,26,11,30,91,45,479,146,5,3,2003,15,7
510000,4,2,2938,1952,10576,Single-Family,Brick,Composition Shingle,1,118,16,12,14,99,3,44,16,46,64,76,573,174,4,3,2013,12,61
800000,4,2,2949,1989,24829,Single-Family,Metal,Composition Shingle,1,0,1,0,0,0,0,0,0,49,91,83,684,208,8,1,2011,8,22
705000,4,2,2966,1994,10537,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,0,0,1,6,0,5,3,42,97,68,590,180,7.5,2,2008,15,14
645000,4,2,3000,1925,27878,Single-Family,Siding (Alum/Vinyl),Asbestos,1,17,4,0,1,13,2,7,12,43,73,61,491,149,9,1,2005,9,80
342095,4,2,3000,2002,7500,Single-Family,Combination,Composition Shingle,1,1,0,0,0,4,1,1,3,32,85,42,374,106,6,3,2002,18,0
361000,4,2,3008,1998,11325,Single-Family,"Rock, Stone",Composition Shingle,1,10,1,0,2,4,0,5,7,44,94,66,614,187,7,3,1998,21,0
290000,4,2,3024,1947,8250,Single-Family,Brick,Asphalt,1,15,3,1,3,36,5,15,13,37,71,80,706,234,4,3,1997,12,50
406325,4,2,3038,2004,3484,Apartment / Condo / Townhouse,,Composition Shingle,1,11,1,3,1,14,3,7,8,29,78,73,455,117,8,3,2004,24,0
555000,4,2,3054,1970,15245,Single-Family,Brick,Composition Shingle,1,10,1,1,0,10,0,8,9,46,94,54,483,147,8,3,2014,24,44
250000,4,2,3069,1989,13068,Single-Family,Metal,Composition Shingle,1,64,6,7,4,27,2,50,14,30,91,45,483,147,5,3,1997,15,8
325000,4,2,3145,1977,3147,Single-Family,Siding (Alum/Vinyl),shake-shingle,1,23,2,3,1,21,1,11,2,32,81,25,352,107,3,3,2012,9,35
636870,4,2,3162,2006,3484,Apartment / Condo / Townhouse,,Composition Shingle,0,11,1,3,1,14,3,7,8,29,78,73,485,124,8,3,2006,24,0
310000,4,2,3195,1980,21780,Single-Family,Metal,asphalt,1,0,0,0,0,2,1,0,2,43,89,87,635,193,9,3,1994,27,14
418040,4,2,3373,2004,7566,Single-Family,Combination,,1,2,0,1,0,3,0,4,3,33,92,64,418,118,8.5,2,2004,17,0
748800,4,2,3423,2005,4181,Single-Family,Siding (Alum/Vinyl),,1,21,2,1,4,27,2,19,9,34,79,55,378,107,8,3,2008,24,3
345000,4,2,3528,1979,10166,Single-Family,Siding (Alum/Vinyl),,1,51,7,6,3,47,3,40,17,41,89,53,387,110,7,3,2013,21,34
661000,4,2,3556,1980,13068,Single-Family,Metal,Composition Shingle,1,26,5,0,3,37,6,11,14,31,62,53,655,199,9,3,2004,27,24
464665,4,2,3608,2009,7840,Single-Family,,Composition Shingle,1,1,0,0,2,2,0,4,4,31,93,76,533,137,7,1,2009,7,0
745000,4,2,3674,1980,72309,Single-Family,Wood,Composition Shingle,1,2,0,0,0,6,0,0,3,47,89,66,655,200,7,3,2012,21,32
294996,4,2,3711,2003,7405,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,25,2,1,3,19,2,17,10,32,78,57,413,117,6,3,2002,18,-1
503000,4,2,3780,1978,37461,Single-Family,Brick,Asphalt,1,0,0,0,0,0,0,0,0,40,85,48,676,206,5.5,2,1998,11,20
257840,4,2,3796,1978,20473,Single-Family,Metal,Composition Shingle,1,0,0,0,0,1,0,0,0,49,91,83,593,181,8,1,1997,8,19
523000,4,2,3948,1992,10890,Single-Family,,Composition Shingle,1,1,0,0,1,4,1,2,5,33,72,50,528,136,7,3,2014,21,22
550000,4,2,4260,2000,8712,Single-Family,,Composition Shingle,1,2,0,0,1,0,0,0,1,30,94,84,548,141,7,3,2014,21,14
466222,4,2,4470,2010,13503,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,1,1,0,2,33,76,56,502,142,8.5,2,2010,17,0
502330,4,2,4609,2000,10463,Single-Family,Metal,Asphalt,1,23,3,2,2,24,2,13,7,49,82,68,688,209,8,2,2000,16,0
595000,4,2,5050,1999,15681,Single-Family,Brick,Composition Shingle,1,5,0,0,0,6,1,3,9,38,70,89,1045,318,10,3,1999,30,0
565200,4,2,5193,2009,13503,Single-Family,,Composition Shingle,1,0,0,0,0,0,0,1,3,29,98,76,599,154,8.5,2,2009,17,0
500000,4,3,693,1956,13068,Single-Family,Brick,Metal,1,42,5,3,4,49,1,24,15,43,71,78,844,257,8,3,2015,24,59
335000,4,3,988,1955,10733,Single-Family,Brick,Composition Shingle,1,24,4,1,4,15,1,9,5,44,79,47,450,137,4,3,2016,12,61
380000,4,3,1034,1986,7967,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,3,0,0,3,41,65,65,418,127,9,3,2015,27,29
219900,4,3,1140,1985,0,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,11,2,0,4,9,3,5,12,32,54,62,254,77,7,1,2003,7,18
249950,4,3,1176,1962,10497,Single-Family,Brick,Composition Shingle,1,67,6,4,9,88,4,33,26,42,74,67,500,152,9,3,2000,27,38
240000,4,3,1188,1971,1428,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,10,4,0,2,16,1,17,9,44,81,41,286,87,8,2,2008,16,37
507000,4,3,1206,1979,9151,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,1,0,2,1,37,87,64,368,112,6,2,2005,12,26
380100,4,3,1220,1984,1440,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,18,4,1,3,20,2,18,15,35,70,73,384,117,8,3,2016,24,32
205000,4,3,1249,1977,8894,Single-Family,Metal,Composition Shingle,1,135,12,7,12,79,9,84,39,37,69,48,389,118,5,3,2000,15,23
357000,4,3,1274,1978,2556,Single-Family,Wood,Composition Shingle,1,13,1,0,0,7,1,4,6,34,83,47,359,109,8,3,2011,24,33
428000,4,3,1280,1971,1498,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,13,1,0,0,7,2,4,11,43,73,61,286,87,8,3,2006,24,35
320000,4,3,1296,1964,20908,Single-Family,Brick,,1,41,5,4,1,39,0,11,3,38,70,25,326,92,5,3,2013,15,49
540000,4,3,1314,1978,8509,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,26,5,6,5,25,3,17,16,37,53,63,471,143,8,3,2006,24,28
300000,4,3,1324,1963,11325,Single-Family,Brick,Composition Shingle,1,7,1,2,0,11,1,6,3,44,77,56,441,134,9,3,2011,27,48
368900,4,3,1340,1968,10552,Single-Family,Brick,Composition Shingle,1,5,3,0,1,14,0,4,4,43,73,61,401,122,9,1,2004,9,36
225000,4,3,1350,1960,13503,Single-Family,Brick,Composition Shingle,1,23,0,4,2,18,2,18,10,49,75,57,471,143,3.5,2,1994,7,34
765000,4,3,1354,1954,8976,Single-Family,Brick veneer,Shake Shingle,1,74,6,18,5,43,9,34,39,48,54,89,633,219,6,3,2007,18,53
384350,4,3,1360,1978,1440,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,16,9,1,0,35,1,16,4,52,62,64,350,106,6,3,2004,18,26
330000,4,3,1360,1987,2325,Single-Family,Brick,Composition Shingle,1,96,8,7,9,49,6,48,15,30,84,59,291,88,8,3,2015,24,28
214900,4,3,1360,1997,2613,Apartment / Condo / Townhouse,,Composition Shingle,1,13,2,2,4,17,1,10,10,32,67,70,344,88,3,3,2001,9,4
560000,4,3,1363,1972,10667,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,10,1,1,1,6,1,8,9,34,80,70,482,147,6.5,2,2006,13,34
569500,4,3,1364,1958,33105,Single-Family,Brick,Composition Shingle,1,10,5,1,0,12,0,15,4,50,89,60,430,131,3,3,2005,9,47
206000,4,3,1364,1993,1760,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Asphalt,1,46,7,7,3,49,11,28,16,28,75,28,292,71,4,3,2012,12,19
329000,4,3,1370,1958,18295,Single-Family,Brick,Composition Shingle,1,42,3,2,6,55,2,59,22,43,79,81,712,217,9,3,1999,27,41
581710,4,3,1374,1959,8093,Single-Family,Brick,Asphalt,1,67,14,17,16,60,6,36,17,52,65,82,458,152,2,3,2005,6,46
319900,4,3,1376,2002,1459,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,12,1,1,0,11,0,12,7,28,76,42,274,78,8,3,2005,24,3
276270,4,3,1388,2000,1306,Apartment / Condo / Townhouse,,Other,1,31,3,2,0,37,4,20,30,32,50,58,358,92,6,3,2003,18,3
350000,4,3,1388,2002,2652,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1,4,1,0,0,2,0,5,5,36,70,39,303,86,8,1,2006,8,4
336873,4,3,1412,2001,2108,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,14,1,1,1,12,0,13,7,28,76,42,224,63,8,3,2011,24,10
495000,4,3,1460,1956,12196,Single-Family,Brick,Composition Shingle,1,49,16,7,6,51,0,10,7,29,55,28,614,187,3,3,2015,9,59
390000,4,3,1464,1967,10454,Single-Family,Brick,Composition Shingle,1,10,1,1,0,9,0,11,10,44,84,61,430,131,8,3,2008,24,41
660000,4,3,1464,1970,13068,Single-Family,Wood,Composition Shingle,1,3,1,1,1,4,0,0,3,40,87,65,560,171,9,3,2006,27,36
610000,4,3,1466,1953,13503,Single-Family,Brick,Composition Shingle,1,7,1,0,3,10,2,10,7,47,80,81,573,174,4,3,2009,12,56
480000,4,3,1485,1969,17424,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,15,3,1,4,14,3,9,14,46,78,77,524,160,7,3,2004,21,35
357000,4,3,1496,1976,1585,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,6,1,0,10,31,68,54,343,104,8,1,2015,8,39
392798,4,3,1496,1976,1650,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,16,8,1,0,35,1,14,4,52,62,64,343,104,6,3,2010,18,34
210920,4,3,1496,1990,1551,Apartment / Condo / Townhouse,Brick,,1,59,4,9,5,77,3,46,9,34,61,30,220,62,4,3,2002,12,12
416000,4,3,1503,1970,1542,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,29,7,5,7,28,0,27,9,36,66,49,364,111,8,3,2004,24,34
330000,4,3,1512,1972,1433,Apartment / Condo / Townhouse,Stucco,Other,1,17,0,1,1,13,8,15,21,32,63,70,359,109,7,3,2008,21,36
345000,4,3,1534,1975,1759,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,25,3,1,4,22,3,13,14,45,61,70,389,118,6,3,2016,18,41
421900,4,3,1536,1995,2178,Apartment / Condo / Townhouse,,Composition Shingle,1,17,4,0,2,13,0,9,10,38,80,84,349,90,7,2,2006,14,11
349000,4,3,1537,1979,8450,Single-Family,Brick,Composition Shingle,1,5,3,0,1,13,0,4,3,44,68,48,434,132,9,1,2002,9,23
280000,4,3,1538,1991,1738,Apartment / Condo / Townhouse,Brick,,1,52,3,8,4,70,3,41,9,29,80,24,281,79,4,3,2013,12,22
417000,4,3,1540,1971,2533,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,18,5,0,2,16,2,13,11,42,55,72,360,110,5,3,2007,15,36
500000,4,3,1540,1983,10058,Single-Family,Wood,Wood Shake/ Shingles,1,66,6,9,10,80,11,40,27,45,65,76,520,158,5,3,2004,15,21
272000,4,3,1546,1984,4978,Single-Family,Wood,Wood Shake/ Shingles,1,20,1,0,3,15,0,6,12,42,56,81,472,143,6,3,2000,18,16
540000,4,3,1560,1981,8934,Single-Family,Metal,Composition Shingle,1,9,1,0,3,7,0,3,5,37,70,62,508,154,5,3,2010,15,29
259000,4,3,1566,1967,1890,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,55,4,3,6,64,3,62,19,46,77,88,602,183,10,3,1997,30,30
535000,4,3,1584,1995,1804,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,22,3,2,4,22,1,14,13,40,73,86,491,149,8,3,2012,24,17
675000,4,3,1593,1956,28314,Single-Family,Brick,Composition Shingle,1,1,0,0,0,2,0,1,4,51,81,81,573,175,4,3,2005,12,49
405000,4,3,1600,1998,1600,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,22,1,4,0,17,1,12,8,40,68,70,442,134,6,2,2009,12,11
370000,4,3,1604,1958,10724,Single-Family,Brick,Composition Shingle,1,6,4,0,1,5,0,5,3,43,72,66,635,193,4,3,1998,12,40
265000,4,3,1670,1996,1742,Apartment / Condo / Townhouse,,Composition Shingle,1,25,1,2,0,20,3,21,12,32,59,51,339,87,7,3,2008,21,12
212000,4,3,1671,1965,12196,Single-Family,Brick,Composition Shingle,1,21,5,2,1,17,1,13,8,44,77,56,474,144,9,3,1997,27,32
595000,4,3,1672,1971,3840,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,45,6,4,4,52,2,34,18,44,80,83,573,174,8,3,2005,24,34
360000,4,3,1680,1988,1760,Apartment / Condo / Townhouse,Brick,,1,8,2,3,0,18,0,18,12,37,85,53,299,85,7,3,2007,21,19
300000,4,3,1680,2005,2274,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,8,1,0,1,4,0,6,2,34,84,52,334,94,5.5,2,2010,11,5
309990,4,3,1680,2007,2509,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1,0,0,0,0,6,0,0,2,31,80,47,299,84,8,3,2008,24,1
710165,4,3,1682,2014,1149,Apartment / Condo / Townhouse,Other,Composition Shingle,1,25,6,4,7,33,2,19,12,44,70,54,601,183,8,3,2014,24,0
391000,4,3,1702,2007,2178,Apartment / Condo / Townhouse,,Composition Shingle,1,2,0,0,0,3,0,3,10,30,76,69,404,104,6.5,2,2014,13,7
502000,4,3,1707,1975,16117,Single-Family,Brick,Shake Shingle,1,0,0,0,0,3,0,0,4,43,74,69,396,121,9,3,2007,27,32
510000,4,3,1716,1993,1760,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,48,7,5,4,44,4,17,10,35,49,84,436,133,6.5,2,2014,13,21
454500,4,3,1745,1940,5623,Single-Family,Brick,Composition Shingle,1,136,18,14,17,121,5,57,32,37,75,50,532,162,3,3,2015,9,75
350550,4,3,1750,1950,7466,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,9,3,1,3,19,2,17,9,44,68,56,491,150,4,3,2015,12,65
389900,4,3,1752,1984,1584,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,31,4,3,5,24,2,20,16,34,66,72,483,147,8,3,2004,24,20
226000,4,3,1764,1969,16552,Single-Family,Brick,Composition Shingle,1,14,2,3,2,9,5,3,6,45,78,68,500,152,8,1,1994,8,25
390000,4,3,1768,1961,18295,Single-Family,Wood,Composition Shingle,1,78,8,6,9,97,4,39,33,42,74,67,482,147,9,3,2011,27,50
375000,4,3,1768,1979,2500,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,2,0,2,0,36,83,66,389,118,9,3,2015,27,36
775000,4,3,1773,1960,10001,Single-Family,Brick veneer,Composition Shingle,1,0,0,0,0,2,4,0,11,43,84,87,720,249,9,3,2005,27,45
532000,4,3,1786,1982,2310,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,31,4,3,5,20,2,20,16,34,66,72,483,147,8,3,2006,24,24
388000,4,3,1800,1978,9950,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,2,0,0,3,1,3,8,36,87,61,368,112,5,3,2010,15,32
429000,4,3,1800,1983,2099,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,0,1,0,0,7,2,0,11,31,68,54,356,108,8,1,2005,8,22
265500,4,3,1821,1971,13068,Single-Family,Siding (Alum/Vinyl),,1,2,1,0,1,6,0,2,2,38,73,33,330,93,4,3,2014,12,43
301500,4,3,1839,1973,7840,Single-Family,,Composition Shingle,0,7,0,0,0,7,0,5,4,37,86,53,387,99,6,3,2011,18,38
375000,4,3,1839,1974,7840,Single-Family,,Composition Shingle,0,10,2,1,1,6,0,4,5,37,86,53,363,93,6,3,2015,18,41
458000,4,3,1860,1994,1820,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,62,7,8,7,64,5,40,15,37,80,59,409,125,6,3,2010,18,16
265000,4,3,1872,1986,3099,Apartment / Condo / Townhouse,Metal,Composition Shingle,1,88,8,8,8,47,5,43,15,38,68,53,319,97,8,3,2011,24,25
515000,4,3,1876,1970,13939,Single-Family,Siding (Alum/Vinyl),Asphalt,1,1,1,1,0,2,0,1,1,45,80,80,491,149,6,3,2011,18,41
225000,4,3,1894,2002,4700,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,19,3,1,0,8,0,13,2,28,83,39,304,86,5.5,2,2009,11,7
620000,4,3,1901,1946,23958,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,66,6,7,12,88,5,35,25,39,85,55,573,174,8,3,2007,24,61
285000,4,3,1904,1985,13068,Single-Family,Siding (Alum/Vinyl),,1,11,2,0,1,12,2,7,3,37,69,36,286,81,6,3,2012,18,27
279000,4,3,1905,1955,8398,Single-Family,Stucco,Composition Shingle,1,19,5,0,3,25,5,13,24,39,71,68,356,108,5,3,2015,15,60
367000,4,3,1930,1966,10532,Single-Family,Brick,Composition Shingle,1,11,1,0,1,45,0,3,11,36,53,56,393,120,5,3,2010,15,44
420000,4,3,1936,1994,1742,Apartment / Condo / Townhouse,,Composition Shingle,1,60,3,7,6,54,2,30,18,38,77,71,480,123,7,3,2012,21,18
445000,4,3,1976,1994,2027,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,146,4,19,26,335,10,108,34,45,70,71,614,187,9,3,2001,27,7
384650,4,3,1980,1985,8276,Single-Family,,Composition Shingle,1,11,0,0,1,10,1,8,10,39,72,62,436,112,7,3,2011,21,26
402500,4,3,2008,2001,2214,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,27,2,3,1,24,1,14,3,32,81,25,434,132,3,3,2003,9,2
480000,4,3,2020,1925,5222,Single-Family,Concrete,Composition Shingle,1,38,7,3,7,44,2,31,47,33,59,82,612,212,9,3,2010,27,85
465000,4,3,2020,1965,20037,Single-Family,Brick,Composition Shingle,1,33,11,2,1,27,2,24,7,34,76,43,430,131,3,3,2013,9,48
499000,4,3,2032,1979,15245,Single-Family,Combination,,1,10,3,3,1,18,1,18,10,37,68,60,361,102,8,3,2005,24,26
450000,4,3,2033,1966,14374,Single-Family,Brick,Composition Shingle,1,1,0,0,0,2,0,0,6,48,74,76,458,139,3,3,2009,9,43
550000,4,3,2038,1978,2058,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,21,1,0,3,19,0,8,12,43,61,86,589,179,6,3,2008,18,30
310100,4,3,2060,1997,2003,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,111,6,20,21,245,4,97,31,40,72,86,647,197,8,3,1997,24,0
490000,4,3,2072,1999,1581,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1,11,1,0,1,44,0,3,13,37,61,56,421,128,5,3,2006,15,7
468000,4,3,2090,1979,2639,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,33,5,4,5,27,2,20,17,34,66,72,454,138,8,3,2006,24,27
315000,4,3,2098,1962,21780,Single-Family,Brick,Composition Shingle,1,2,1,1,0,4,1,0,4,40,87,65,557,169,9,3,1999,27,37
361000,4,3,2100,1957,14374,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1,3,1,0,0,3,2,1,1,45,80,80,586,178,6,3,2001,18,44
448000,4,3,2100,1958,24393,Single-Family,Brick,Composition Shingle,1,28,11,1,4,34,1,18,3,41,70,61,409,125,4,3,2008,12,50
378000,4,3,2100,1976,10149,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,12,5,1,0,12,1,16,9,36,87,61,368,112,5,3,2009,15,33
295000,4,3,2108,1969,3084,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,12,10,1,0,22,0,22,6,38,55,38,278,84,3,3,2012,9,43
465000,4,3,2128,2002,3563,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,25,2,0,2,25,1,16,7,35,93,62,439,134,6,2,2008,12,6
558000,4,3,2130,1976,21780,Single-Family,Siding (Alum/Vinyl),Asphalt,1,0,0,0,0,0,0,0,1,47,93,81,466,142,9,3,2004,27,28
730000,4,3,2134,1977,37026,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,5,1,2,2,5,0,15,8,43,91,86,610,186,10,3,2007,30,30
642000,4,3,2138,1941,9121,Single-Family,Brick veneer,Composition Shingle,1,21,5,2,8,33,2,15,30,47,78,89,853,296,9,3,2001,27,60
364900,4,3,2139,1985,8576,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,57,5,5,5,33,4,25,14,38,96,59,434,132,6,3,2003,18,18
460000,4,3,2177,1966,14374,Single-Family,Brick,Composition Shingle,1,21,5,2,1,17,0,13,8,41,80,82,512,156,8,3,2007,24,41
632500,4,3,2180,1998,2718,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,79,12,6,6,75,0,48,20,42,65,65,537,163,5,3,2005,15,7
507000,4,3,2208,1965,10497,Single-Family,Brick,Composition Shingle,1,83,3,9,11,71,5,54,33,45,70,71,606,184,9,3,2016,27,51
342150,4,3,2224,1999,2040,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,20,5,2,3,24,2,19,16,35,70,73,594,181,8,3,1999,24,0
399900,4,3,2236,2009,3049,Apartment / Condo / Townhouse,,Composition Shingle,0,2,0,0,0,2,0,2,8,30,76,69,412,106,6.5,2,2013,13,4
637000,4,3,2251,1948,7014,Single-Family,Brick veneer,Shake Shingle,1,48,9,3,5,45,4,29,33,41,73,90,594,206,9,3,2009,27,61
640000,4,3,2272,1985,13068,Single-Family,Brick,Composition Shingle,1,37,4,5,6,64,3,28,20,42,76,64,581,177,8,3,2004,24,19
276325,4,3,2275,2001,4691,Single-Family,Siding (Alum/Vinyl),Asphalt,1,13,4,0,3,10,0,10,6,30,88,34,450,109,4,3,2001,12,0
520000,4,3,2286,1968,11761,Single-Family,Brick,Asphalt,1,5,3,0,1,14,0,4,4,42,84,63,422,128,9,1,2006,9,38
560000,4,3,2298,1994,21780,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,12,2,0,1,5,0,8,2,44,81,64,520,158,5.5,2,2008,11,14
399000,4,3,2304,1978,49658,Single-Family,Siding (Alum/Vinyl),Asphalt,1,0,0,0,0,0,0,1,0,45,83,40,330,93,8,3,2007,24,29
579900,4,3,2317,1936,28314,Single-Family,Siding (Alum/Vinyl),,1,0,0,0,0,4,0,0,0,37,72,52,449,127,8,3,2005,24,69
630000,4,3,2321,1965,11325,Single-Family,Brick,Asphalt,1,5,4,1,0,18,1,6,1,45,80,80,532,162,6,3,2006,18,41
250000,4,3,2335,1964,16552,Single-Family,Siding (Alum/Vinyl),Asphalt,1,68,13,10,6,72,9,43,17,47,79,38,384,93,4,3,2015,12,51
415000,4,3,2340,1969,1692,Apartment / Condo / Townhouse,Brick,Other,1,161,8,30,27,275,26,143,66,55,55,91,898,298,2,3,2000,6,31
420000,4,3,2347,1958,10500,Single-Family,Other,Shake Shingle,1,0,0,0,1,1,2,11,10,37,80,86,753,229,9,3,2002,27,44
790000,4,3,2349,1965,10005,Single-Family,Brick veneer,Composition Shingle,1,18,3,1,5,28,4,15,19,41,64,84,716,248,9,3,2006,27,41
500000,4,3,2352,1982,9243,Single-Family,Wood Siding,Composition Shingle,1,4,1,0,2,8,0,4,12,54,87,84,611,212,9,3,2016,27,34
420000,4,3,2362,1977,20037,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,16,2,1,3,16,0,7,13,41,73,60,430,131,5,3,2011,15,34
474000,4,3,2375,1965,12196,Single-Family,Brick,Composition Shingle,1,14,3,1,3,14,3,6,11,46,78,77,531,162,7,3,2004,21,39
275000,4,3,2382,1980,5584,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,27,4,0,4,40,5,14,12,53,74,62,418,127,8,3,2001,24,21
393878,4,3,2400,1969,1700,Apartment / Condo / Townhouse,Brick,,1,98,7,9,8,64,7,87,24,35,53,56,359,124,7,3,2010,21,41
515000,4,3,2400,1970,11325,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1,1,1,1,0,2,0,1,1,45,80,80,532,162,6,3,2009,18,39
730000,4,3,2400,1998,1704,Apartment / Condo / Townhouse,Brick,Composition Shingle,0,104,11,13,14,99,5,52,34,48,60,77,716,208,9,3,2006,27,8
409610,4,3,2400,2002,3114,Apartment / Condo / Townhouse,Brick,Other,1,25,3,1,6,21,0,14,9,39,72,62,532,162,8,3,2002,24,0
260000,4,3,2408,1982,14374,Single-Family,Wood,Composition Shingle,1,57,14,16,16,44,4,30,11,52,65,82,591,196,3,3,1998,9,16
250000,4,3,2411,1983,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,3,0,0,1,4,0,5,4,44,96,77,561,171,9,3,1997,27,14
492500,4,3,2413,1968,14810,Single-Family,Brick,Asphalt,1,30,4,2,4,48,0,17,14,42,76,64,491,149,8,3,2009,24,41
329000,4,3,2422,1950,10802,Single-Family,Brick veneer,Composition Shingle,0,72,11,4,9,68,7,46,36,39,86,81,648,224,9,3,1994,27,44
450000,4,3,2432,1995,15245,Single-Family,,Composition Shingle,1,41,1,7,9,53,7,34,13,37,69,60,519,133,6,3,2008,18,13
247000,4,3,2438,1978,5932,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,84,9,10,2,96,3,45,7,33,74,31,385,117,4,3,2001,12,23
675000,4,3,2440,1985,22215,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1,0,0,0,0,2,0,0,0,49,91,83,573,174,8,1,2014,8,29
785000,4,3,2452,1939,6198,Single-Family,Concrete,Asphalt,1,123,9,25,18,47,14,43,41,45,61,83,791,274,6,3,2013,18,74
535000,4,3,2455,1983,8215,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,44,4,5,7,60,8,24,23,45,65,76,524,159,5,3,2012,15,29
435000,4,3,2457,1985,8838,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1,0,0,0,0,1,1,2,6,38,92,78,384,117,5,3,2011,15,26
300000,4,3,2457,1999,10663,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,13,3,1,0,10,0,17,3,39,83,55,321,91,5,2,2002,10,3
675000,4,3,2464,1983,54450,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,0,0,0,42,94,64,569,173,8,1,2006,8,23
